,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
1210,33799,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/33799/5,2014-02-20,12:41:50.707000000,2014-02-25,11:22:18.509000000
1213,33800,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/33800/3,2014-02-20,14:31:16.655000000,2014-02-25,08:32:41.883000000
1215,34184,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/34184/2,2014-03-05,13:18:24.972000000,2014-03-06,09:19:11.996000000
1222,34257,7,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/34257/7,2014-03-07,09:34:58.888000000,2014-03-26,10:05:06.589000000
1225,34625,3,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/34625/3,2014-03-18,08:39:04.441000000,2014-03-24,08:46:19.565000000
1229,34728,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/34728/4,2014-03-20,13:15:32.834000000,2014-03-20,14:14:03.224000000
1236,34845,7,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/34845/7,2014-03-24,08:18:42.176000000,2014-03-27,06:37:16.745000000
1240,34846,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/34846/4,2014-03-24,08:43:43.034000000,2014-03-26,09:17:49.989000000
1243,34849,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/34849/3,2014-03-24,09:17:57.870000000,2014-03-26,09:21:23.860000000
1247,34852,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/34852/4,2014-03-24,12:41:01.210000000,2014-03-26,09:31:54.410000000
1255,34883,8,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/34883/8,2014-03-25,09:18:39.909000000,2014-04-04,07:12:14.421000000
1257,34936,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/34936/2,2014-03-26,12:41:31.691000000,2014-03-27,06:35:14.650000000
1259,34938,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/34938/2,2014-03-26,13:53:18.245000000,2014-03-27,06:35:37.764000000
1261,34977,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/34977/2,2014-03-27,07:51:13.541000000,2014-03-27,15:21:54.200000000
1263,35553,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/35553/2,2014-04-10,14:35:51.576000000,2014-04-14,14:02:48.519000000
1267,35672,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/35672/4,2014-04-14,06:35:59.599000000,2014-04-14,12:26:31.028000000
1269,36208,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/36208/2,2014-04-23,07:46:14.730000000,2014-04-23,14:59:36.213000000
1277,36219,8,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/36219/8,2014-04-23,14:57:43.164000000,2014-05-05,15:14:17.554000000
1280,36221,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/36221/3,2014-04-23,15:23:23.553000000,2014-05-05,10:16:50.994000000
1286,36222,6,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/36222/6,2014-04-23,15:56:42.938000000,2014-05-05,15:19:40.821000000
1289,36258,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/36258/3,2014-04-24,08:13:35.477000000,2014-05-05,15:15:24.673000000
1292,36695,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/36695/3,2014-05-05,07:00:11.577000000,2014-05-05,15:12:05.870000000
1295,36698,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/36698/3,2014-05-05,08:40:22.890000000,2014-05-07,17:44:47.819000000
1298,37603,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/37603/3,2014-05-27,10:05:09.675000000,2014-06-02,07:30:32.009000000
1300,37646,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/37646/2,2014-05-28,08:18:56.741000000,2014-06-02,07:29:33.676000000
1303,37647,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/37647/3,2014-05-28,09:03:19.644000000,2014-06-02,16:29:23.191000000
1307,37724,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/37724/4,2014-06-02,09:50:21.188000000,2014-06-04,14:40:56.530000000
1315,37725,8,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/37725/8,2014-06-02,10:44:21.924000000,2014-06-04,14:41:17.183000000
1317,37839,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/37839/2,2014-06-04,15:56:07.328000000,2014-06-04,15:56:26.564000000
1318,38346,1,Rejected,Valentin Mullins,http://review.couchbase.org/#/c/38346/1,2014-06-16,21:31:27.401000000,2014-06-17,06:20:59.749000000
1320,38358,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/38358/2,2014-06-17,07:18:33.055000000,2014-06-17,07:58:52.596000000
1322,38359,2,DirectlyApprove,Mollie Lynn,http://review.couchbase.org/#/c/38359/2,2014-06-17,07:40:57.264000000,2014-06-17,07:59:06.724000000
1325,38669,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/38669/3,2014-06-23,15:05:02.907000000,2014-06-24,06:55:24.519000000
1326,38918,1,Rejected,Andreas Short,http://review.couchbase.org/#/c/38918/1,2014-06-28,06:00:57.871000000,2014-06-28,06:00:57.871000000
1328,42925,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/42925/2,2014-11-07,10:31:13.216000000,2014-11-21,15:14:57.906000000
1330,43040,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/43040/2,2014-11-10,08:01:00.899000000,2014-11-10,08:34:38.943000000
1334,44144,4,ApproveAfterChange,Kathy Barber,http://review.couchbase.org/#/c/44144/4,2014-12-09,14:04:34.453000000,2014-12-10,12:03:29.245000000
1337,44176,3,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/44176/3,2014-12-10,12:01:58.159000000,2016-02-17,11:34:13.769000000
1340,44565,3,ApproveAfterChange,Margaret Burgess,http://review.couchbase.org/#/c/44565/3,2014-12-21,02:14:12.955000000,2015-01-09,11:24:47.108000000
1342,45129,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/45129/2,2015-01-09,10:40:35.800000000,2015-01-09,11:25:05.175000000
1344,45131,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/45131/2,2015-01-09,10:57:56.147000000,2015-01-09,11:25:01.105000000
1346,45554,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/45554/2,2015-01-19,09:09:11.270000000,2015-01-19,09:12:38.865000000
1353,47624,7,ApproveAfterChange,Amelie Brooks,http://review.couchbase.org/#/c/47624/7,2015-03-03,16:41:40.812000000,2015-05-19,05:46:14.025000000
1354,48015,1,Rejected,Amelie Brooks,http://review.couchbase.org/#/c/48015/1,2015-03-10,18:12:27.004000000,2015-03-10,18:13:29.977000000
1356,48076,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/48076/2,2015-03-11,06:54:38.307000000,2015-03-11,08:27:56.261000000
1359,51546,3,ApproveAfterChange,Margaret Burgess,http://review.couchbase.org/#/c/51546/3,2015-05-29,02:24:26.724000000,2015-06-11,09:38:26.236000000
1362,58266,3,ApproveAfterChange,Marianna Villa,http://review.couchbase.org/#/c/58266/3,2016-01-05,14:13:50.285000000,2016-01-13,18:49:19.782000000
1365,61927,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/61927/3,2016-03-24,10:58:23.577000000,2016-04-04,10:41:31.476000000
1367,66575,2,Rejected,Dakota Woodward,http://review.couchbase.org/#/c/66575/2,2016-08-08,15:55:31.908000000,2016-08-31,15:14:59.186000000
1371,69938,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/69938/4,2016-11-16,08:11:40.616000000,2017-04-07,06:02:15.344000000
1372,72269,1,Rejected,Rodrigo Graham,http://review.couchbase.org/#/c/72269/1,2017-01-20,06:38:49.672000000,2017-01-20,06:51:55.403000000
1375,72270,3,ApproveAfterChange,Rodrigo Graham,http://review.couchbase.org/#/c/72270/3,2017-01-20,06:46:40.368000000,2017-02-01,07:00:00.274000000
1377,75116,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/75116/2,2017-03-14,06:59:39.847000000,2017-03-14,09:16:28.104000000
1380,76567,3,ApproveAfterChange,Princess Huerta,http://review.couchbase.org/#/c/76567/3,2017-04-10,16:42:35.416000000,2017-04-10,16:43:32.906000000
1382,81810,2,DirectlyApprove,Jadyn Kaufman,http://review.couchbase.org/#/c/81810/2,2017-08-03,03:54:23.733000000,2017-08-03,03:55:31.535000000
