,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
2167,82917,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82917/2,2017-08-30,12:23:55.610000000,2017-08-31,07:20:15.638000000
2169,82947,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82947/2,2017-08-31,07:19:36.135000000,2017-09-01,05:22:27.661000000
2171,82948,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82948/2,2017-08-31,07:19:36.135000000,2017-09-01,05:22:37.431000000
2173,82951,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82951/2,2017-08-31,07:46:57.802000000,2017-09-01,05:22:46.867000000
2175,82956,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82956/2,2017-08-31,09:42:52.052000000,2017-09-01,05:22:57.718000000
2177,82961,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82961/2,2017-08-31,11:18:45.433000000,2017-09-01,05:23:08.493000000
2179,82969,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82969/2,2017-08-31,12:51:10.202000000,2017-09-01,09:28:48.026000000
2181,82971,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82971/2,2017-08-31,13:32:54.632000000,2017-09-01,09:28:52.798000000
2185,82976,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/82976/4,2017-08-31,15:16:15.192000000,2017-09-01,09:29:08.189000000
2187,83018,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/83018/2,2017-09-01,09:33:06.558000000,2017-09-01,09:40:26.050000000
2189,83064,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/83064/2,2017-09-03,09:47:59.650000000,2017-09-03,17:55:03.405000000
2191,83065,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/83065/2,2017-09-03,14:42:43.777000000,2017-09-03,17:55:08.522000000
2201,83079,10,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/83079/10,2017-09-04,12:17:27.757000000,2017-09-05,18:44:33.829000000
2204,83104,3,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/83104/3,2017-09-05,17:07:30.917000000,2017-09-05,17:34:41.759000000
2206,83125,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/83125/2,2017-09-06,07:19:49.699000000,2017-09-06,15:33:35.067000000
2209,83127,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/83127/3,2017-09-06,07:34:59.334000000,2017-09-06,18:47:00.609000000
2211,83153,2,DirectlyApprove,Marques Ellis,http://review.couchbase.org/#/c/83153/2,2017-09-06,22:06:48.657000000,2017-09-06,22:07:12.118000000
2213,83174,2,DirectlyApprove,Marques Ellis,http://review.couchbase.org/#/c/83174/2,2017-09-07,17:02:40.034000000,2017-09-26,07:34:15.019000000
2217,83181,4,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/83181/4,2017-09-07,20:50:55.682000000,2017-09-26,07:32:56.038000000
2220,83185,3,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/83185/3,2017-09-07,21:21:32.367000000,2017-10-12,21:30:16.095000000
2223,83811,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/83811/3,2017-09-28,12:20:56.130000000,2017-10-04,06:34:07.434000000
2225,83812,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/83812/2,2017-09-28,12:20:56.130000000,2017-09-29,18:35:01.346000000
2227,83879,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/83879/2,2017-09-29,12:36:05.897000000,2017-09-29,18:35:40.469000000
2230,83880,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/83880/3,2017-09-29,12:36:05.897000000,2017-09-29,18:36:11.841000000
2232,83945,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/83945/2,2017-10-03,06:15:46.492000000,2017-10-03,06:16:38.872000000
2234,83962,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/83962/2,2017-10-03,17:28:27.969000000,2017-10-03,17:34:53.635000000
2236,83963,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/83963/2,2017-10-03,17:28:27.969000000,2017-10-03,17:34:59.045000000
2238,84186,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/84186/2,2017-10-10,04:58:10.422000000,2017-10-10,10:07:07.500000000
2240,84187,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/84187/2,2017-10-10,04:58:10.422000000,2017-10-10,10:07:13.265000000
2242,84188,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/84188/2,2017-10-10,04:58:10.422000000,2017-10-10,10:07:18.682000000
2244,84189,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/84189/2,2017-10-10,04:58:10.422000000,2017-10-10,10:07:22.805000000
2246,84190,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/84190/2,2017-10-10,04:58:10.422000000,2017-10-10,10:07:27.028000000
2248,84191,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/84191/2,2017-10-10,04:58:10.422000000,2017-10-10,10:07:31.528000000
2250,84192,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/84192/2,2017-10-10,04:58:10.422000000,2017-10-10,10:07:36.451000000
2253,84193,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/84193/3,2017-10-10,04:58:10.422000000,2017-10-10,10:07:45.984000000
2255,84194,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/84194/2,2017-10-10,04:59:26.744000000,2017-10-10,10:07:55.734000000
2261,84200,6,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/84200/6,2017-10-10,09:31:13.590000000,2017-10-16,06:18:02.149000000
2264,84270,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/84270/3,2017-10-11,12:47:35.827000000,2017-10-12,15:11:16.129000000
2266,84497,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/84497/2,2017-10-17,18:00:16.015000000,2017-10-17,18:00:36.907000000
2269,84747,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/84747/3,2017-10-24,15:35:19.762000000,2017-10-29,09:23:57.113000000
2271,84873,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/84873/2,2017-10-29,09:37:13.692000000,2017-10-30,06:55:18.474000000
2274,84957,3,ApproveAfterChange,Jovan Hinton,http://review.couchbase.org/#/c/84957/3,2017-11-01,15:40:10.530000000,2017-11-06,11:57:35.031000000
2276,85008,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/85008/2,2017-11-02,12:55:28.028000000,2017-11-03,09:51:51.775000000
2278,85009,2,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/85009/2,2017-11-02,14:06:52.044000000,2017-11-07,05:25:47.179000000
2280,85183,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/85183/2,2017-11-07,14:10:29.134000000,2017-11-08,17:05:39.136000000
2282,85246,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/85246/2,2017-11-08,13:11:53.388000000,2017-11-08,13:12:17.568000000
2284,85375,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/85375/2,2017-11-10,10:30:54.806000000,2017-11-10,10:35:36.105000000
2286,85376,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/85376/2,2017-11-10,10:30:54.806000000,2017-11-10,10:35:46.059000000
2287,85439,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/85439/1,2017-11-13,09:43:12.285000000,2017-11-13,09:44:41.728000000
2288,85456,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/85456/1,2017-11-13,13:30:15.874000000,2017-11-22,14:39:53.005000000
2289,85588,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/85588/1,2017-11-15,13:56:45.225000000,2017-11-15,13:58:16.877000000
2290,85589,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/85589/1,2017-11-15,13:56:45.225000000,2017-11-15,13:59:38.111000000
2294,85685,4,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/85685/4,2017-11-17,11:08:49.431000000,2017-11-22,18:49:27.550000000
2295,85699,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/85699/1,2017-11-17,18:09:41.227000000,2017-11-17,18:11:48.963000000
2297,85840,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/85840/2,2017-11-21,12:21:21.624000000,2017-11-22,07:06:35.360000000
2299,85896,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/85896/2,2017-11-22,14:14:28.044000000,2017-11-22,15:08:03.533000000
