,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
2861,11486,3,ApproveAfterChange,Kamila Nguyen,https://git.eclipse.org/r/#/c/11486/3,2013-03-26,20:03:30.000000000,2013-03-26,20:46:07.000000000
2863,11499,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11499/2,2013-03-26,20:27:32.000000000,2013-03-26,20:41:15.000000000
2865,11501,2,DirectlyApprove,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11501/2,2013-03-26,22:24:51.000000000,2013-03-27,19:24:06.000000000
2868,11502,3,ApproveAfterChange,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11502/3,2013-03-26,22:24:51.000000000,2013-03-28,14:56:33.000000000
2871,11503,3,ApproveAfterChange,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11503/3,2013-03-26,22:41:01.000000000,2013-03-28,14:56:42.000000000
2873,11506,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11506/2,2013-03-27,06:52:38.000000000,2013-03-27,13:52:43.000000000
2876,11507,3,ApproveAfterChange,Erick Ross,https://git.eclipse.org/r/#/c/11507/3,2013-03-27,12:58:07.000000000,2013-03-27,15:05:42.000000000
2878,11509,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11509/2,2013-03-27,13:42:38.000000000,2013-03-27,13:57:49.000000000
2880,11510,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11510/2,2013-03-27,14:18:25.000000000,2013-03-27,14:44:33.000000000
2882,11524,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11524/2,2013-03-27,16:33:13.000000000,2013-03-27,17:55:07.000000000
2884,11525,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11525/2,2013-03-27,17:02:16.000000000,2013-03-27,17:20:35.000000000
2888,11526,4,ApproveAfterChange,Octavio Lucero,https://git.eclipse.org/r/#/c/11526/4,2013-03-27,17:45:05.000000000,2013-04-01,09:18:03.000000000
2893,11527,5,ApproveAfterChange,Luciana Barry,https://git.eclipse.org/r/#/c/11527/5,2013-03-27,17:45:34.000000000,2013-05-31,17:10:02.000000000
2898,11528,5,ApproveAfterChange,Aryana Jones,https://git.eclipse.org/r/#/c/11528/5,2013-03-27,18:27:29.000000000,2013-04-12,15:49:48.000000000
2901,11530,3,ApproveAfterChange,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11530/3,2013-03-27,19:23:29.000000000,2013-03-28,14:58:04.000000000
2906,11531,5,ApproveAfterChange,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11531/5,2013-03-27,19:23:30.000000000,2013-04-12,17:37:14.000000000
2912,11532,6,ApproveAfterChange,Octavio Lucero,https://git.eclipse.org/r/#/c/11532/6,2013-03-29,07:10:08.000000000,2013-03-29,07:10:33.000000000
2914,11533,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11533/2,2013-03-27,20:16:26.000000000,2013-03-27,20:42:18.000000000
2916,11548,2,DirectlyApprove,Kamila Nguyen,https://git.eclipse.org/r/#/c/11548/2,2013-03-28,15:52:41.000000000,2013-03-28,17:32:54.000000000
2918,11549,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11549/2,2013-03-28,16:07:06.000000000,2013-03-28,16:26:08.000000000
