review_number,revision_number,status,author,url,close_date,close_time
70949,3,Rejected,Marques Ellis,http://review.couchbase.org/#/c/70949/3,2016-12-28,16:17:41.284000000
71187,4,ApproveAfterChange,Catherine Carney,http://review.couchbase.org/#/c/71187/4,2016-12-22,08:11:04.549000000
71312,3,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/71312/3,2016-12-30,18:21:20.922000000
71321,2,DirectlyApprove,Marques Ellis,http://review.couchbase.org/#/c/71321/2,2016-12-29,05:49:20.717000000
71334,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/71334/4,2016-12-30,15:23:32.626000000
71336,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/71336/2,2016-12-30,07:04:19.187000000
71589,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/71589/2,2017-01-05,10:47:11.248000000
71597,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/71597/3,2017-01-05,13:14:36.252000000
71795,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/71795/4,2017-01-11,04:47:22.315000000
71800,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/71800/2,2017-01-11,04:47:27.632000000
71803,3,ApproveAfterChange,Cory Peck,http://review.couchbase.org/#/c/71803/3,2017-01-11,09:31:39.838000000
71898,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/71898/2,2017-01-12,19:00:28.603000000
71960,2,DirectlyApprove,Catherine Carney,http://review.couchbase.org/#/c/71960/2,2017-01-13,07:12:39.723000000
71961,2,DirectlyApprove,Cory Peck,http://review.couchbase.org/#/c/71961/2,2017-01-13,07:12:49.072000000
71962,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/71962/2,2017-01-13,07:13:21.998000000
71963,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/71963/2,2017-01-13,07:13:26.919000000
71964,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/71964/2,2017-01-13,07:12:58.935000000
71965,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/71965/2,2017-01-13,07:13:10.924000000
72162,9,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/72162/9,2017-02-07,15:54:19.038000000
72178,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/72178/2,2017-01-18,13:35:10.775000000
72363,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/72363/3,2017-01-24,06:46:17.313000000
72364,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/72364/3,2017-01-24,06:45:58.805000000
72365,16,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/72365/16,2017-02-05,19:43:01.996000000
73035,2,Rejected,Marques Ellis,http://review.couchbase.org/#/c/73035/2,2017-04-05,22:04:32.120000000
73037,2,DirectlyApprove,Marques Ellis,http://review.couchbase.org/#/c/73037/2,2017-02-07,06:29:21.081000000
73193,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/73193/2,2017-02-06,12:34:01.988000000
73195,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/73195/2,2017-02-06,16:02:07.481000000
73241,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/73241/2,2017-02-07,12:19:07.059000000
73425,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/73425/2,2017-02-09,07:12:44.555000000
73445,6,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/73445/6,2017-03-02,10:51:34.175000000
73783,4,ApproveAfterChange,Lewis Roach,http://review.couchbase.org/#/c/73783/4,2017-02-28,17:20:43.032000000
73872,6,Rejected,Marques Ellis,http://review.couchbase.org/#/c/73872/6,2017-02-27,22:21:02.146000000
